"Name","BM1014.1","BM1126.1","BM1284.5","BM374.4","BM943.1","X4959BM1","BM1072.1","BM1284.1","BM374.1","BM911.1","BM943.4"
"THRAP3",11.9062234052941,11.4713937760671,11.9597838738166,12.3326868247299,11.5259052145738,11.4106555732695,11.274705056996,11.9062234052941,11.8010494504764,11.4721599795631,11.5167611683712
"AHRR",1.95841063704739,3.62548547466692,2.35262181840725,4.74829580737004,3.12460622406612,2.78652568901144,4.67812820293394,1.95841063704739,5.4844225165094,3.24237751026797,1.82958981077342
"NGFR",2.88294837934926,5.96257659951147,-1.4499937880628,6.28795452886193,5.28916872468154,1.49470488847373,7.11643007326444,2.88294837934926,4.69176389469617,3.58110306299149,4.44237871115696
"SUGP2",11.4340063290589,11.6016552707004,11.3515809060882,11.1767357777359,11.7311501333169,11.4157961524323,11.8358341765023,11.4340063290589,11.3565696897744,11.2571957363548,11.34252797314
"DDX20",8.17994385357177,8.71459530132741,8.62481403626393,7.3497858814216,8.22639737558433,8.39877961139157,8.71747999413256,8.17994385357177,7.81243139003921,8.23048516091285,9.16948633041791
"WDR18",8.35714556481018,7.46767384418261,6.82199755208939,8.1618503048075,7.86594723773933,9.0841250793549,7.49949199283261,8.35714556481018,7.84661546599386,8.76075275905003,7.40394674904759
"ERBB3",2.47399440584402,0.937830231119997,1.18390695472713,3.49623210847769,1.09746382300992,3.57954282832241,3.76715506466925,2.47399440584402,1.86710612497821,0.06475733441484,4.16557843288501
"FGFR2",0.383285694689956,"-Inf",1.99158333928696,-1.05688133135713,"-Inf",3.54099969397128,1.1028274155644,0.383285694689956,-0.908453158880319,-1.29757649801314,1.01810641867478
"EML1",4.23449051410436,2.12264919823105,2.23821975676441,-0.81428312224503,2.0226380377937,1.81230804402912,1.25884149756892,4.23449051410436,"-Inf",-0.285991048755243,3.34340156823679
"TP53BP1",10.4536079691132,10.4141212780957,10.6316457544788,10.1000339281817,10.3523565184573,9.98766392713813,10.3962093375788,10.4536079691132,10.3635601969709,9.88314364339757,10.710599848393
"CBFB",11.2193418144008,11.5225769717036,11.0637548573769,11.4475137346152,11.203514870562,11.6198250949695,11.2610035684955,11.2193418144008,11.4072043719155,11.8352641759402,11.4337713255945
"FGFR3",3.93194595151361,0.879621083870706,2.10167696671132,1.51876222598276,0.992272464418081,3.30412286374007,1.28714305594071,3.93194595151361,2.55048946258467,2.87279133760821,0.452291788449036
"BCL3",6.93037251427587,8.20499402176708,6.3529543121342,7.58485546681247,6.49795968185735,8.75987639534015,8.38557580851859,6.93037251427587,6.51563340971421,9.28164513782384,7.31472166385463
"TGFBR3",5.73763406530815,6.06315106991153,5.51943562959376,6.29270484638007,6.57387456254742,9.86665548287186,8.2658619734893,5.73763406530815,6.87611146158525,9.84839341160998,5.74629099683157
"CLTCL1",7.36516595118931,6.87612988402826,8.34641847225779,5.13471396801473,6.4178956938492,9.27242429418056,5.89136561947914,7.36516595118931,6.22202055096997,8.27786375848982,7.08645232509382
"TCF3",12.5824081171702,12.4665159462482,11.7960365534451,12.51790470119,12.6557176614687,10.8871248124618,12.8740956048265,12.5824081171702,12.7232059596155,12.3708925553871,11.5458853956392
"PRKACA",-0.635064558470576,-0.605595614599375,-0.276423964658962,-0.945787768529927,1.60853959906105,0.015247773698937,-1.83921402225119,-0.635064558470576,0.99977564347697,-2.88753738943083,-0.377013441277076
"TFRC",12.1010555065448,10.4134799425964,11.9158677689023,10.3582936857751,10.0429181474499,11.7657932219531,10.1680801069137,12.1010555065448,11.861386825079,11.6597826337695,11.0455949445236
"AFF4",11.3161272490442,11.4220208558402,11.3667694607083,11.3219292428439,11.2745322862317,11.5959634114113,12.1166070861163,11.3161272490442,11.2137511512524,11.5643253698995,11.4556009113029
"TRHDE",-3.53513102417029,"-Inf","-Inf",-5.11298639184332,-0.094114639707904,"-Inf","-Inf",-3.53513102417029,0.205767840149818,"-Inf",-2.84355678296925
"FCGR2B",5.86762207880715,4.90512779607843,6.11650800843178,4.26821541250216,7.19435990604201,9.24212142497032,5.1451558307252,5.86762207880715,5.39256939150794,7.31471545637342,4.14280502006208
"NDE1",8.5763245625436,8.30127255763233,8.57885678198689,8.39028705455349,8.42896352439226,8.91663218258358,8.08176333771791,8.5763245625436,8.7602342620544,8.81735468404087,7.70372501418013
"KDM5A",10.8842694265846,10.7923692261463,11.2978140916623,11.1271347286069,10.8349426156724,10.7941388926811,9.87397292481505,10.8842694265846,11.1951265616619,10.7768126276195,10.4247491269672
"ST6GAL1",10.5057799174732,10.3714875090798,10.4767470685438,11.2488550123005,10.7595961626764,11.8383648190286,10.4357948283692,10.5057799174732,10.5444499575174,11.2183611557369,10.4970343565612
"PICALM",12.5834036056825,12.0900115575268,12.7477978778912,12.2879887676719,12.3934406822009,12.4873969458886,12.1297188269629,12.5834036056825,12.921525063832,12.4889237118278,12.4232842724485
"TEAD2",8.08829971697023,1.34742131279601,5.15838303980844,3.70365733247786,4.20760350293989,4.8090356613412,4.97697642182127,8.08829971697023,4.21890854082103,7.50298835830955,5.70177182024647
"FRYL",11.0715049475773,10.7884751246977,11.3071624246298,10.524593857774,10.905469507816,11.1180738406235,10.4134917571477,11.0715049475773,11.2345377594277,11.0720580082713,11.2917210314356
"BAZ2A",13.2727776651558,13.0154263621654,12.7070434594718,13.6058853350565,13.1066085637274,13.0264099309443,13.1784938384085,13.2727776651558,13.1176415216956,13.2862631598281,12.3986071725982
"NT5C2",12.9665870051297,12.4744893498451,13.453283668758,12.6472440347223,12.9934865700733,12.1122597093203,12.656215223519,12.9665870051297,13.0173217351672,12.5975634553564,13.3991320366818
"TOP2B",13.4744544127241,13.5181330858141,13.3395917466815,13.4233378104182,13.222959860635,11.7658464199361,13.7192644482734,13.4744544127241,13.6280386060675,12.7768319153767,14.0806058639406
"FGFR1",8.95754651474527,10.3826110390191,8.44954409600823,9.77083476164335,9.89879816544665,7.83952008163529,11.1077957679792,8.95754651474527,8.18869834791551,9.50153036566581,9.70172010173994
"HOXA9",3.00332410431904,0.364339341180801,3.51846111398675,"-Inf","-Inf",8.8396685571276,0.914917309223411,3.00332410431904,2.53400829744142,4.66041070123846,-1.98621046867077
"MLLT10",10.6552939335874,10.0290412879375,10.8229521571041,10.0647986435172,10.1959681603612,10.927625675658,10.0626785513615,10.6552939335874,10.367157064648,10.3475794976953,11.1274397811656
"PCM1",11.6773591214515,11.6192684623936,11.8038874038171,11.056892596491,11.2307011616738,12.0044733775977,11.5076188337276,11.6773591214515,11.6210680842486,11.6503978406848,11.8848706730512
"RUNX1T1",2.5051234048765,"-Inf",1.73185532874364,1.86564093541438,"-Inf",2.48323510059253,0.170323771355069,2.5051234048765,3.08570473762023,"-Inf",0.67326876081587
"CIC",9.71294939891148,10.392347349803,7.90812808341543,9.2408074640254,9.75213766788448,9.51047419563952,9.2363898226975,9.71294939891148,9.16424334801073,9.7649814005236,7.99521734681721
"HSP90AA1",12.5973549811867,12.709105084389,13.1372481171283,12.5996819867014,12.5191611097752,13.246106013619,12.6123343163436,12.5973549811867,12.6913110457695,13.6073404433291,13.920499166901
"WDR70",10.4208443778858,10.1457337533353,10.7266244609334,10.3860443800753,10.3289212526464,10.6330818734379,10.0035813583754,10.4208443778858,10.5810988504454,10.3309224943094,10.6566564088701
"ERC1",9.57243935265085,10.107985812814,9.4303473711813,10.2852211677707,10.0943641886005,10.1420827572619,8.5888970256729,9.57243935265085,10.5227769026759,9.79404009771266,9.07705850507197
"KAT6A",11.0672447676835,10.9231699058396,10.9148540977613,10.8120895375591,10.9801343560735,10.677661405085,10.8836093771886,11.0672447676835,10.6695281525997,11.0802535194377,10.9496147255027
"CHMP2B",8.31057784756894,7.39309197640734,8.62754563026071,7.93694176802576,7.97337786329395,8.47601345683178,7.95847893455502,8.31057784756894,7.90811425135759,8.19823833940086,8.60446820300454
"NCOA1",9.54170890073359,9.42126797662714,9.28992464232379,8.94872174055274,9.22901042875641,10.4914791173373,9.47333092487875,9.54170890073359,9.15146222347654,10.329405497647,9.20197233289776
"MECOM",5.08085222647122,1.86231053694495,7.63282414224152,2.95531336147517,5.86252516079989,2.87031322554912,-0.034854797646456,5.08085222647122,2.77578908814873,3.18835977650537,3.237283014018
"EPS15",11.4556822922914,10.7196005290341,11.4447531070008,11.8384874925557,11.349132128064,11.3169245158656,10.9553626714791,11.4556822922914,11.9350748650822,11.2815722370981,11.694842922986
"FUS",13.1386833239992,13.3006506326893,12.8212690962353,12.6757252020591,13.0176758635421,13.5475228312852,13.2415852971485,13.1386833239992,13.0507463624948,12.7714479947234,12.7112066731109
"RCOR1",10.3591763671569,10.411329200162,9.97235580253492,10.6775309956102,10.0493820194164,10.0733978442304,10.9225254264242,10.3591763671569,10.2186849635192,10.3705666991783,10.1713748899795
"FLT3LG",8.08447715695161,8.29821493760398,7.99716935662731,7.61911424993628,8.09613888366535,11.4057188559572,8.14867589674923,8.08447715695161,8.1833937377291,10.461640410331,6.71145017965727
"ESR1",3.68685110150024,1.87045665455345,4.51446385748848,2.41597764971162,3.35053982010375,6.8332297161948,1.81492442981227,3.68685110150024,1.06858827032785,5.63326193660759,6.52474021935064
"CEBPE",7.16828701381319,6.35871088525968,8.19941726460001,6.28836206925257,6.49636107231263,8.47088758460508,4.26417803965455,7.16828701381319,6.58298760292038,8.17965337701959,6.36239692805671
"TBX15",-0.081135999647239,-0.210127216474716,0.010782702661151,0.064726987965281,0.172533599087749,-3.42960701952021,0.913445905610278,-0.081135999647239,-0.78215882717857,-1.41409140161814,-1.12482072632046
"EZR",11.2340974113001,11.8322446292195,11.5786504140888,11.3074589857507,12.2694015492084,12.7073633059245,13.1221350491714,11.2340974113001,10.8319548510823,12.6687976923722,11.2404729669725
"JAK2",8.87042076781354,8.2257143521337,9.14033430844148,8.04515711962923,8.33158931297729,9.16049779951982,7.90533554847883,8.87042076781354,8.90559371231161,9.42774113211543,8.78903556023322
"ABL1",7.98207059905635,7.96235962206455,6.97819447396895,8.02186974757779,7.99304810706586,8.17434534280066,8.17630376133746,7.98207059905635,7.7463084662848,7.92682127737377,7.66333443534926
"CEP170B",3.95625426578861,2.09345234183295,1.32832637677393,3.15383386549663,3.80647027882668,1.96672244691308,3.35317506145498,3.95625426578861,3.13079021667293,2.30150541356864,4.60418835992959
"SMARCB1",9.12338771141324,9.39762833549057,8.60322776118849,9.35008842114882,8.81087896673648,8.65108452467826,8.55198710060741,9.12338771141324,9.70649917454671,8.54637575635956,9.3249870105174
"PATZ1",9.58557454883548,9.83196395130778,8.70340152163652,9.64371169663077,9.48935538562035,9.19473368494775,9.72206246768027,9.58557454883548,9.43697025682186,9.20140183519587,8.76151629154308
"PDGFB",1.73849850858781,-1.54617797906727,-0.633953690401097,1.42176566406718,1.03833854709118,3.02357899075139,-0.35659261589267,1.73849850858781,-0.183641138176048,-0.178342024939474,-0.249186002092292
"MYH9",12.982710530294,13.238819279923,12.4062413179256,12.7055676095477,13.3358193733324,14.0243442242856,13.436570033331,12.982710530294,12.970320754005,13.9148941725968,11.6219289141798
"EP300",11.3347187947199,11.590489903307,10.728538780565,11.0728686511937,11.3637706613573,11.6806513751113,11.3751558992837,11.3347187947199,11.5638146534514,11.4651764974602,10.7151609778299
"ZC3H7B",9.24062033524309,9.61126005733318,8.21383868165501,9.53899446443295,9.02415600687828,9.17511721376114,9.09230994448918,9.24062033524309,9.12203089460045,9.34070241495096,8.00210612667524
"BRD1",9.81053711246726,10.4135440461382,9.16161685947297,10.0759549397708,10.4437564824263,10.8736565045023,10.8938925832668,9.81053711246726,10.3755714128723,10.3503800012479,9.60937365505634
"NIN",11.5339288953101,11.0481544075526,12.6756326901484,10.7651663181505,12.0268978189499,11.5717032469409,10.5098951269414,11.5339288953101,11.9871459979896,11.302431807935,11.0274116278349
"TCL1A",12.1190973420595,11.3115197931956,12.3286749778111,12.5807951914681,12.2533526201207,8.28445853570459,12.2219638661943,12.1190973420595,12.383902583273,12.1448961312132,11.3932107100429
"TRIP11",9.75618806472852,9.20476262363334,10.2258229037374,9.6295063392823,9.87513184869468,9.13737390847986,8.61571478748408,9.75618806472852,10.0631875232164,9.13334146784146,10.3316309944462
"NFATC2",8.43440560595218,8.34805953586534,7.53578180201115,8.760115735026,8.79550502780029,10.5905635951706,8.71108019956425,8.43440560595218,8.45119660236924,10.0632844196382,6.33896409429294
"MAPRE1",10.6214848030425,10.6344172541048,10.908533603172,10.674897721846,10.3374168942869,10.6342470494287,10.8695703605084,10.6214848030425,10.5355036864325,10.4888131148337,10.6637576306199
"ATP1B4","-Inf",-2.5314479612735,-3.91593573521153,"-Inf","-Inf","-Inf","-Inf","-Inf","-Inf","-Inf","-Inf"
"XIAP",10.0315640481932,9.93024819433536,9.8422035157913,10.1209552615041,10.1011019734018,9.56061528433981,9.82352465400971,10.0315640481932,10.0978984524091,10.0751693031402,10.255527301908
"ELF4",7.20178523819776,7.7421845150141,6.3846381136308,8.7353217924543,8.2137395656177,9.16051500339785,7.70046578352084,7.20178523819776,7.72069102605087,8.97005750557771,6.10179351493482
"GATA1",8.1355488289748,4.19339280880727,7.38358107932843,5.17554336318894,2.47415253847794,7.11910040388368,3.08633353293014,8.1355488289748,7.75322261356356,7.64392941911646,5.08078142114877
"IL21R",5.22238947153732,4.74024316994574,3.67691886638135,6.09972384581864,5.47307347122533,9.71115615533274,5.75152258252233,5.22238947153732,5.42408053936455,9.09365449554201,4.93007278798799
"TRPS1",5.86183105781227,4.54151223755213,6.95818847812915,2.79719605356152,5.5806047576931,8.97176515730501,4.2846938666888,5.86183105781227,5.99610736635822,8.52844178382559,4.4473598003008
"LYL1",8.4016792017693,8.42845487655769,8.02703259773211,8.60526155278692,8.19738116571557,8.22781275739065,7.48890022194815,8.4016792017693,8.56581708936101,8.00042412380707,7.4082693819851
"NAPA",10.9228683983774,10.5901646068208,10.5811721665797,11.1500746128398,10.8523305122206,11.7141913159693,10.5643872596951,10.9228683983774,11.091333979547,11.5883486992308,10.1541660559213
"TFPT",6.32440489638635,7.83567089214724,7.41055900370226,6.77011051862109,5.52499089622475,6.85039473330901,6.92505865506302,6.32440489638635,6.76135295130094,6.9531675464393,7.3815476491284
"ELL",8.13745998608143,7.67031253874789,7.86798624055633,8.01933144247547,7.96140681518581,9.4827708837262,8.08321500138736,8.13745998608143,8.03887207077012,8.77702469243858,7.02393880690674
"CRTC1",8.23900465628444,7.87134657711146,6.83416508402447,8.54797462243478,8.44960020223044,8.72918173042529,8.0572461304736,8.23900465628444,7.76573057096798,8.56105178979088,6.88359989901081
"CDK6",12.3728675339625,12.7520836305159,12.5916782889884,11.5861039830054,12.5220500591703,11.33709018818,12.1172837236302,12.3728675339625,11.6707711976833,11.1908302151086,12.1552894364537
"HOXA13","-Inf","-Inf","-Inf",-3.94237366911033,"-Inf","-Inf","-Inf","-Inf","-Inf","-Inf",-1.18727342592239
"USP42",8.63152624388345,8.61032565509644,8.31139468311776,8.68334918683373,8.5211797748919,8.57805878942498,8.63627643229271,8.63152624388345,8.60640962868893,8.81475919924164,8.13270704125605
"SERPINE1",5.15260707751317,8.97385238563819,7.60378477313062,5.41134499014849,6.50339631533045,4.28749711800741,7.0550180075731,5.15260707751317,3.79897785609171,3.82821286724016,6.35955411350921
"LHX2",0.613187439511804,1.30313252204296,-2.02067409179954,0.170971056921695,0.415545599123165,"-Inf",2.763690525201,0.613187439511804,-0.163579756311552,1.0991638912287,4.83405574686949
"KANK1",5.08252207086706,3.92917203966798,4.97252884827783,3.30620229634125,4.41711839289131,9.55983616163001,2.49663618859055,5.08252207086706,3.73254186372171,6.01468093391534,2.94444750024288
"TLX1","-Inf","-Inf","-Inf","-Inf","-Inf","-Inf","-Inf","-Inf","-Inf","-Inf","-Inf"
